Code_commune_INSEE,Nom_commune,Code_postal,Libelle_acheminement,Ligne_5,coordonnees_gps,blank
31263,BONNUT,64300,BONNUT,,43.4859974267, -0.75266936644
31264,BORCE,64490,BORCE,,42.9480307677, -0.596909627017
31265,BOUILLON,64410,BOUILLON,,43.5231887379, -0.442593033592
31266,BURGARONNE,64390,BURGARONNE,,43.4029592571, -0.922438975333
31267,CADILLON,64330,CADILLON,,43.5418563695, -0.226283256585
31268,CARDESSE,64360,CARDESSE,,43.2985688459, -0.58610605773
31269,CASTEIDE CAMI,64170,CASTEIDE CAMI,,43.409488442, -0.554817302956
31270,CASTERA LOUBIX,64460,CASTERA LOUBIX,,43.3625245098, -0.0459145851164
31271,CASTETPUGON,64330,CASTETPUGON,,43.5418563695, -0.226283256585
31272,CAUBIOS LOOS,64230,CAUBIOS LOOS,,43.3794240738, -0.449952549175
31273,CROUSEILLES,64350,CROUSEILLES,,43.4696224051, -0.1198178684
31274,DOGNEN,64190,DOGNEN,,43.3303304572, -0.787383810475
31275,DOUMY,64450,DOUMY,,43.4588812635, -0.341362068764
31276,ESPOEY,64420,ESPOEY,,43.2727772692, -0.18517685756
31277,FEAS,64570,FEAS,,43.0758381302, -0.725122462628
31278,GABASTON,64160,GABASTON,,43.3830432565, -0.231977829206
31279,GABAT,64120,GABAT,,43.3050617762, -1.05477457972
31280,GARINDEIN,64130,GARINDEIN,,43.2026932583, -0.893255791642
31281,GELOS,64110,GELOS,,43.2679285123, -0.398459859363
31282,GERDEREST,64160,GERDEREST,,43.3830432565, -0.231977829206
31283,GERONCE,64400,GERONCE,,43.1918951985, -0.642051267053
31284,CHAMPAUBERT,51270,CHAMPAUBERT,,48.9022735758, 3.78172379216
31285,CHAMPVOISY,51700,CHAMPVOISY,,49.0741079676, 3.71485064458
31286,LA CHAPELLE SOUS ORBAIS,51270,LA CHAPELLE SOUS ORBAIS,,48.9022735758, 3.78172379216
31287,CHATELRAOULD ST LOUVENT,51300,CHATELRAOULD ST LOUVENT,,48.7342948519, 4.60628252938
31288,CHATRICES,51800,CHATRICES,,49.1199276224, 4.8358687485
31289,CHAUMUZY,51170,CHAUMUZY,,49.2286555587, 3.76316575705
31290,LA CHEPPE,51600,LA CHEPPE,,49.1559499473, 4.54293058803
31291,CHEPY,51240,CHEPY,,48.8713241468, 4.48928355914
31292,CLAMANGES,51130,CLAMANGES,,48.8827840053, 4.0351549525
31293,CLESLES,51260,CLESLES,,48.5866624958, 3.75739631209
31294,CLOYES SUR MARNE,51300,CLOYES SUR MARNE,,48.7342948519, 4.60628252938
31295,CONFLANS SUR SEINE,51260,CONFLANS SUR SEINE,,48.5866624958, 3.75739631209
31296,CONNANTRE,51230,CONNANTRE,,48.7311539666, 3.95932221935
31297,COOLE,51320,COOLE,,48.7267171427, 4.30396433776
31298,CORFELIX,51210,CORFELIX,,48.8662532943, 3.59451333889
31299,CORRIBERT,51270,CORRIBERT,,48.9022735758, 3.78172379216
31300,CORROBERT,51210,CORROBERT,,48.8662532943, 3.59451333889
31301,CORROY,51230,CORROY,,48.7311539666, 3.95932221935
31302,COULOMMES LA MONTAGNE,51390,COULOMMES LA MONTAGNE,,49.2281293671, 3.89686602113
31303,COURCEMAIN,51260,COURCEMAIN,,48.5866624958, 3.75739631209
31304,COURTAGNON,51480,COURTAGNON,,49.0992277183, 3.86714577675
31305,LA CROIX EN CHAMPAGNE,51600,LA CROIX EN CHAMPAGNE,,49.1559499473, 4.54293058803
31306,CUIS,51530,CUIS,,49.0027738342, 3.92375906308
31307,DAMPIERRE SUR MOIVRE,51240,DAMPIERRE SUR MOIVRE,,48.8713241468, 4.48928355914
31308,DOMMARTIN LETTREE,51320,DOMMARTIN LETTREE,,48.7267171427, 4.30396433776
31309,DONTRIEN,51490,DONTRIEN,,49.2685072605, 4.31059829829
31310,EPERNAY,51200,EPERNAY,,49.0369295263, 3.93142899495
31311,L EPINE,51460,L EPINE,,48.9905031227, 4.56158797165
31312,ESTERNAY,51310,ESTERNAY,,48.720317038, 3.53150445237
31313,ETOGES,51270,ETOGES,,48.9022735758, 3.78172379216
31314,FEREBRIANGES,51270,FEREBRIANGES,,48.9022735758, 3.78172379216
31315,FERE CHAMPENOISE,51230,FERE CHAMPENOISE,,48.7311539666, 3.95932221935
31316,FERE CHAMPENOISE,51230,FERE CHAMPENOISE,NORMEE,48.7311539666, 3.95932221935
31317,FISMES,51170,FISMES,,49.2286555587, 3.76316575705
31318,FLEURY LA RIVIERE,51480,FLEURY LA RIVIERE,,49.0992277183, 3.86714577675
31319,FONTAINE SUR AY,51160,FONTAINE SUR AY,,49.092104642, 4.00815229027
31320,FRANCHEVILLE,51240,FRANCHEVILLE,,48.8713241468, 4.48928355914
31321,GIFFAUMONT CHAMPAUBERT,51290,GIFFAUMONT CHAMPAUBERT,,48.5969777002, 4.64247571558
31322,GIGNY BUSSY,51290,GIGNY BUSSY,,48.5969777002, 4.64247571558
31323,GIONGES,51130,GIONGES,,48.8827840053, 4.0351549525
31324,GIVRY EN ARGONNE,51330,GIVRY EN ARGONNE,,48.9239611748, 4.83138299051
31325,STE MARIE DU LAC NUISEMENT,51290,STE MARIE DU LAC NUISEMENT,,48.5969777002, 4.64247571558
31326,HAUTVILLERS,51160,HAUTVILLERS,,49.092104642, 4.00815229027
31327,HEUTREGIVILLE,51110,HEUTREGIVILLE,,49.3507199437, 4.15914850255
31328,HOURGES,51140,HOURGES,,49.3054268397, 3.83301253147
31329,HUMBAUVILLE,51320,HUMBAUVILLE,,48.7267171427, 4.30396433776
31330,ISLES SUR SUIPPE,51110,ISLES SUR SUIPPE,,49.3507199437, 4.15914850255
31331,ISSE,51150,ISSE,,49.0294111773, 4.16667797153
31332,JONCHERY SUR VESLE,51140,JONCHERY SUR VESLE,,49.3054268397, 3.83301253147
31333,JOUY LES REIMS,51390,JOUY LES REIMS,,49.2281293671, 3.89686602113
31334,LAGERY,51170,LAGERY,,49.2286555587, 3.76316575705
31335,LAVAL SUR TOURBE,51600,LAVAL SUR TOURBE,,49.1559499473, 4.54293058803
31336,LINTHELLES,51230,LINTHELLES,,48.7311539666, 3.95932221935
31337,LISSE EN CHAMPAGNE,51300,LISSE EN CHAMPAGNE,,48.7342948519, 4.60628252938
31338,LIVRY LOUVERCY,51400,LIVRY LOUVERCY,,49.1183553439, 4.34139173225
31339,LOIVRE,51220,LOIVRE,,49.3404112551, 3.95866428913
31340,MAFFRECOURT,51800,MAFFRECOURT,,49.1199276224, 4.8358687485
31341,MAROLLES,51300,MAROLLES,,48.7342948519, 4.60628252938
31342,MARSANGIS,51260,MARSANGIS,,48.5866624958, 3.75739631209
31343,LE MEIX TIERCELIN,51320,LE MEIX TIERCELIN,,48.7267171427, 4.30396433776
31344,MERLAUT,51300,MERLAUT,,48.7342948519, 4.60628252938
31345,MINAUCOURT LE MESNIL LES HURLUS,51800,MINAUCOURT LE MESNIL LES HURLUS,,49.1199276224, 4.8358687485
31346,MOIVRE,51240,MOIVRE,,48.8713241468, 4.48928355914
31347,MONCETZ L ABBAYE,51290,MONCETZ L ABBAYE,,48.5969777002, 4.64247571558
31348,MONTBRE,51500,MONTBRE,,49.1723800195, 4.04564192056
31349,MONTEPREUX,51320,MONTEPREUX,,48.7267171427, 4.30396433776
31350,MONTMIRAIL,51210,MONTMIRAIL,MACLAUNAY,48.8662532943, 3.59451333889
31351,MONTMORT LUCY,51270,MONTMORT LUCY,,48.9022735758, 3.78172379216
31352,MORANGIS,51530,MORANGIS,,49.0027738342, 3.92375906308
31353,MUTIGNY,51160,MUTIGNY,,49.092104642, 4.00815229027
31354,NESLE LE REPONS,51700,NESLE LE REPONS,,49.0741079676, 3.71485064458
31355,LA NOUE,51310,LA NOUE,,48.720317038, 3.53150445237
31356,OGNES,51230,OGNES,,48.7311539666, 3.95932221935
31357,OLIZY,51700,OLIZY,,49.0741079676, 3.71485064458
31358,ORCONTE,51300,ORCONTE,,48.7342948519, 4.60628252938
31359,ORMES,51370,ORMES,,49.2503894906, 3.96059449419
31360,PARGNY SUR SAULX,51340,PARGNY SUR SAULX,,48.7580007478, 4.83466353894
31361,PEAS,51120,PEAS,,48.7149745875, 3.71343750718
31362,PIERRY,51530,PIERRY,,49.0027738342, 3.92375906308
31363,POTANGIS,51260,POTANGIS,,48.5866624958, 3.75739631209
31364,POURCY,51480,POURCY,,49.0992277183, 3.86714577675
31365,PUISIEULX,51500,PUISIEULX,,49.1723800195, 4.04564192056
31366,QUEUDES,51120,QUEUDES,,48.7149745875, 3.71343750718
31367,RECY,51520,RECY,,48.9826382604, 4.36070920817
31368,REUIL,51480,REUIL,,49.0992277183, 3.86714577675
31369,REVEILLON,51310,REVEILLON,,48.720317038, 3.53150445237
31370,ROSNAY,51390,ROSNAY,,49.2281293671, 3.89686602113
31371,ST BON,51310,ST BON,,48.720317038, 3.53150445237
31372,ST ETIENNE AU TEMPLE,51460,ST ETIENNE AU TEMPLE,,48.9905031227, 4.56158797165
31373,ST GILLES,51170,ST GILLES,,49.2286555587, 3.76316575705
31374,ST IMOGES,51160,ST IMOGES,,49.092104642, 4.00815229027
31375,ST MARD SUR LE MONT,51330,ST MARD SUR LE MONT,,48.9239611748, 4.83138299051
31376,STE MARIE A PY,51600,STE MARIE A PY,,49.1559499473, 4.54293058803
31377,ST REMY EN BOUZEMONT ST GENEST ISSON,51290,ST REMY EN BOUZEMONT ST GENEST,,48.5969777002, 4.64247571558
31378,SARRY,51520,SARRY,,48.9826382604, 4.36070920817
31379,SAVIGNY SUR ARDRES,51170,SAVIGNY SUR ARDRES,,49.2286555587, 3.76316575705
31380,SELLES,51490,SELLES,,49.2685072605, 4.31059829829
31381,SERMIERS,51500,SERMIERS,,49.1723800195, 4.04564192056
31382,SERZY ET PRIN,51170,SERZY ET PRIN,,49.2286555587, 3.76316575705
31383,SOMPUIS,51320,SOMPUIS,,48.7267171427, 4.30396433776
31384,DAMPVITOUX,54470,DAMPVITOUX,,48.9170057125, 5.86157955771
31385,DEUXVILLE,54370,DEUXVILLE,,48.6799191699, 6.55364167733
31386,DIEULOUARD,54380,DIEULOUARD,,48.8291241117, 6.03986596053
31387,DOMGERMAIN,54119,DOMGERMAIN,,48.6416908501, 5.82316792671
31388,DOMMARIE EULMONT,54115,DOMMARIE EULMONT,,48.4266603724, 5.96991011811
31389,ECROUVES,54200,ECROUVES,GRAND MENIL,48.7137861444, 5.87312333064
31390,EMBERMENIL,54370,EMBERMENIL,,48.6799191699, 6.55364167733
31391,EULMONT,54690,EULMONT,,48.7521802489, 6.20651635247
31392,FONTENOY LA JOUTE,54122,FONTENOY LA JOUTE,,48.4830574623, 6.66436645475
31393,FORCELLES ST GORGON,54330,FORCELLES ST GORGON,,48.4908240969, 6.06954170502
31394,FRANCHEVILLE,54200,FRANCHEVILLE,,48.7137861444, 5.87312333064
31395,GELACOURT,54120,GELACOURT,,48.4609930612, 6.76417608089
31396,GEMONVILLE,54115,GEMONVILLE,,48.4266603724, 5.96991011811
31397,GERBEVILLER,54830,GERBEVILLER,,48.4697164123, 6.49395418812
31398,GERMINY,54170,GERMINY,,48.5367758152, 5.91133391514
31399,GERMONVILLE,54740,GERMONVILLE,,48.4693154754, 6.20930559716
31400,GOGNEY,54450,GOGNEY,,48.5815208917, 6.79116565699
31401,GONDRECOURT AIX,54800,GONDRECOURT AIX,,49.1533949551, 5.84735611771
31402,GRAND FAILLY,54260,GRAND FAILLY,,49.4669099141, 5.55797243137
31403,GRAND FAILLY,54260,GRAND FAILLY,PETIT XIVRY,49.4669099141, 5.55797243137
31404,GROSROUVRES,54470,GROSROUVRES,,48.9170057125, 5.86157955771
31405,HAMMEVILLE,54330,HAMMEVILLE,,48.4908240969, 6.06954170502
31406,HERIMENIL,54300,HERIMENIL,,48.581973576, 6.53531320598
31407,HOMECOURT,54310,HOMECOURT,,49.2227384925, 5.99260044922
31408,IGNEY,54450,IGNEY,,48.5815208917, 6.79116565699
31409,JEVONCOURT,54740,JEVONCOURT,,48.4693154754, 6.20930559716
31410,LAIX,54720,LAIX,,49.4760856618, 5.75537597471
31411,LAMATH,54300,LAMATH,,48.581973576, 6.53531320598
31412,LANEUVEVILLE DEVANT NANCY,54410,LANEUVEVILLE DEVANT NANCY,LA MADELEINE,48.6455435814, 6.24186804631
31413,LANTEFONTAINE,54150,LANTEFONTAINE,IMMONVILLE,49.264324437, 5.89404491023
31414,LEBEUVILLE,54740,LEBEUVILLE,,48.4693154754, 6.20930559716
31415,LENONCOURT,54110,LENONCOURT,,48.6421405896, 6.35866199488
31416,LETRICOURT,54610,LETRICOURT,,48.8814736429, 6.22677651571
31417,LEYR,54760,LEYR,,48.8078357534, 6.26083990436
31418,LIRONVILLE,54470,LIRONVILLE,,48.9170057125, 5.86157955771
31419,LOISY,54700,LOISY,,48.908234208, 6.05844193294
31420,LONGUYON,54260,LONGUYON,,49.4669099141, 5.55797243137
31421,LUDRES,54710,LUDRES,,48.6251795468, 6.18855131653
31422,MAIRY MAINVILLE,54150,MAIRY MAINVILLE,,49.264324437, 5.89404491023
31423,MAIRY MAINVILLE,54150,MAIRY MAINVILLE,MAINVILLE,49.264324437, 5.89404491023
31424,MAMEY,54470,MAMEY,,48.9170057125, 5.86157955771
31425,MANCE,54150,MANCE,,49.264324437, 5.89404491023
31426,MANGONVILLE,54290,MANGONVILLE,,48.4626547242, 6.34305625466
31427,MANONCOURT EN VERMOIS,54210,MANONCOURT EN VERMOIS,,48.587486661, 6.26348821882
31428,MANONVILLE,54385,MANONVILLE,,48.806398906, 5.92486864831
31429,MANONVILLER,54300,MANONVILLER,,48.581973576, 6.53531320598
31430,MARS LA TOUR,54800,MARS LA TOUR,,49.1533949551, 5.84735611771
31431,MATTEXEY,54830,MATTEXEY,,48.4697164123, 6.49395418812
31432,MONT L ETROIT,54170,MONT L ETROIT,,48.5367758152, 5.91133391514
31433,MORIVILLER,54830,MORIVILLER,,48.4697164123, 6.49395418812
31434,MOUACOURT,54370,MOUACOURT,,48.6799191699, 6.55364167733
31435,OCHEY,54170,OCHEY,,48.5367758152, 5.91133391514
31436,OMELMONT,54330,OMELMONT,,48.4908240969, 6.06954170502
31437,ONVILLE,54890,ONVILLE,,49.0257742751, 5.94673598373
31438,PANNES,54470,PANNES,,48.9170057125, 5.86157955771
31439,PAREY ST CESAIRE,54330,PAREY ST CESAIRE,,48.4908240969, 6.06954170502
31440,PETTONVILLE,54120,PETTONVILLE,,48.4609930612, 6.76417608089
31441,PEXONNE,54540,PEXONNE,,48.4879435036, 6.89716431084
31442,PHLIN,54610,PHLIN,,48.8814736429, 6.22677651571
31443,PIERRE PERCEE,54540,PIERRE PERCEE,,48.4879435036, 6.89716431084
31444,PIERREPONT,54620,PIERREPONT,,49.4159579507, 5.74064745259
31445,PIERREVILLE,54160,PIERREVILLE,,48.5525165802, 6.13358335741
31446,ROGEVILLE,54380,ROGEVILLE,,48.8291241117, 6.03986596053
31447,ST AIL,54580,ST AIL,,49.1903187118, 5.97291024326
31448,ST CLEMENT,54950,ST CLEMENT,,48.5425960628, 6.61591716683
31449,ST NICOLAS DE PORT,54210,ST NICOLAS DE PORT,,48.587486661, 6.26348821882
31450,SANZEY,54200,SANZEY,,48.7137861444, 5.87312333064
31451,SAULNES,54650,SAULNES,,49.5295320118, 5.8266810409
31451,SERANVILLE,54830,SERANVILLE,,48.4697164123, 6.49395418812
31452,SERRES,54370,SERRES,,48.6799191699, 6.55364167733
31453,SEXEY LES BOIS,54840,SEXEY LES BOIS,,48.6916643372, 6.00665545464
31454,SOMMERVILLER,54110,SOMMERVILLER,,48.6421405896, 6.35866199488
31455,COURCELLES DE TOURAINE,37330,COURCELLES DE TOURAINE,,47.5287774633, 0.309799495335
31456,LA CROIX EN TOURAINE,37150,LA CROIX EN TOURAINE,,47.3095823031, 1.04140977121
31457,CUSSAY,37240,CUSSAY,,47.0872275791, 0.799532222561
31458,FONDETTES,37230,FONDETTES,,47.4147332779, 0.547534714708
31459,HOMMES,37340,HOMMES,,47.4193437304, 0.31228051431
31460,JAULNAY,37120,JAULNAY,,47.0140826731, 0.387121716684
31461,JOUE LES TOURS,37300,JOUE LES TOURS,,47.3328059161, 0.654077388292
31462,LEMERE,37120,LEMERE,,47.0140826731, 0.387121716684
31463,LERNE,37500,LERNE,,47.1545916278, 0.232944754447
31464,LE LOUROUX,37240,LE LOUROUX,,47.0872275791, 0.799532222561
31465,LUSSAULT SUR LOIRE,37400,LUSSAULT SUR LOIRE,,47.3913535441, 0.985132271005
31466,MAILLE,37800,MAILLE,,47.0900297502, 0.599517537831
31467,MANTHELAN,37240,MANTHELAN,,47.0872275791, 0.799532222561
31468,MARCE SUR ESVES,37160,MARCE SUR ESVES,,46.9873007898, 0.703165744937
31469,MONTLOUIS SUR LOIRE,37270,MONTLOUIS SUR LOIRE,,47.3461148739, 0.860028356093
31470,MONTRESOR,37460,MONTRESOR,,47.1615874843, 1.21084178174
31471,MORAND,37110,MORAND,,47.5924450124, 0.89247386979
31472,NEUILLE LE LIERRE,37380,NEUILLE LE LIERRE,,47.5261492712, 0.803507929992
31473,NEUVILLE SUR BRENNE,37110,NEUVILLE SUR BRENNE,,47.5924450124, 0.89247386979
31474,ORBIGNY,37460,ORBIGNY,,47.1615874843, 1.21084178174
31475,PARCAY SUR VIENNE,37220,PARCAY SUR VIENNE,,47.1270963382, 0.442126632207
31476,POUZAY,37800,POUZAY,,47.0900297502, 0.599517537831
31477,RESTIGNE,37140,RESTIGNE,,47.2862519023, 0.176713808559
31478,REUGNY,37380,REUGNY,,47.5261492712, 0.803507929992
31479,ROUZIERS DE TOURAINE,37360,ROUZIERS DE TOURAINE,,47.5289315618, 0.576894142963
31480,ST AUBIN LE DEPEINT,37370,ST AUBIN LE DEPEINT,,47.6208871618, 0.568162771987
31481,ST ETIENNE DE CHIGNY,37230,ST ETIENNE DE CHIGNY,,47.4147332779, 0.547534714708
31482,ST FLOVIER,37600,ST FLOVIER,,47.0649257863, 1.01165256917
31483,ST PIERRE,97500,ST PIERRE ET MIQUELON,ST PIERRE,,
31484,BANDRELE,97660,BANDRELE,,-12.8901616081, 45.1766863463
31485,MAMOUDZOU,97600,MAMOUDZOU,,-12.7725574763, 45.1908759365
31486,M TSANGAMOUJI,97650,M TSANGAMOUJI,,-12.758982005, 45.144203404
31487,SIGAVE,98620,SIGAVE,,,
31488,UVEA,98600,UVEA,,,
31489,ANAA,98760,TUUHORA,ANAA,,
31490,BORA BORA,98730,VAITAPE,BORA BORA,,
31491,FAKARAVA,98790,OFARE,FAKARAVA,,
31492,FANGATAU,98766,TARIONE,FANGATAU,,
31493,GAMBIER,98755,KAMAKA,GAMBIER,,
31494,GAMBIER,98755,RIKITEA,GAMBIER,,
31495,GAMBIER,98755,TARAVAI,GAMBIER,,
31496,GAMBIER,98792,TENARUNGA,GAMBIER,,
31497,HAO,98790,NENGONENGO,HAO,,
31498,HAO,98790,PARAOA,HAO,,
31499,HITIAA O TE RA,98705,HITIAA,HITIAA O TE RA,,
31500,HIVA OA,98796,MOHOTANI,HIVA OA,,
31501,HUAHINE,98731,TEFARERII,HUAHINE,,
31502,HUAHINE,98731,FARE,HUAHINE,,
31503,MAKEMO,98790,MARUTEA NORD,MAKEMO,,
31504,MAKEMO,98790,TEPOTO SUD,MAKEMO,,
31505,MANIHI,98770,TENOKUPARA,MANIHI,,
31506,MAUPITI,98732,MAUPITI,,,
31507,MAUPITI,98732,MOTU ONE,MAUPITI,,
31508,MOOREA MAIAO,98728,HAUMI,MOOREA MAIAO,,
31509,MOOREA MAIAO,98728,PAOPAO,MOOREA MAIAO,,
31510,MOOREA MAIAO,98729,TIAHURA,MOOREA MAIAO,,
31511,MOOREA MAIAO,98729,VARARI,MOOREA MAIAO,,
31512,NUKU HIVA,98742,TAIPIVAI,NUKU HIVA,,
31513,RAIVAVAE,98750,ANATONU,RAIVAVAE,,
31514,RANGIROA,98775,AVATORU,RANGIROA,,
31515,RANGIROA,98776,TIPUTA,RANGIROA,,
31516,RANGIROA,98778,TUHERAHERA,RANGIROA,,
31517,REAO,98780,MARAUTAGAROA,REAO,,
31518,RIMATARA,98752,RIMATARA,,,
31519,RURUTU,98753,MOERAI,RURUTU,,
31520,TAHAA,98733,IRIPAU,TAHAA,,
31521,TAHUATA,98743,MOTOPU,TAHUATA,,
31522,TAKAROA,98781,TEAVAROA,TAKAROA,,
31523,TAKAROA,98782,FAKATOPATERE,TAKAROA,,
31524,TUBUAI,98754,MATAURA,TUBUAI,,
31525,UA POU,98745,HAKATAO,UA POU,,
31526,DUMBEA,98839,DUMBEA,,,
31527,KAALA GOMEN,98817,KAALA GOMEN,,,
31528,LIFOU,98820,WE,LIFOU,,
31529,LIFOU,98884,CHEPENEHE,LIFOU,,
31530,MARE,98828,TADINE,MARE,,
31531,MARE,98878,LA ROCHE,MARE,,
31532,MOINDOU,98819,MOINDOU,,,
31533,LE MONT DORE,98809,MONT DORE,,,
31534,LE MONT DORE,98874,PONT DES FRANCAIS,LE MONT DORE,,
31535,PAITA,98890,PAITA,,,
31536,PONERIHOUEN,98823,PONERIHOUEN,,,
31537,POUEMBOUT,98825,POUEMBOUT,,,
31538,VOH,98883,OUACO,VOH,,
31539,MONACO,98000,MONACO,,,
31540,AJACCIO,20090,AJACCIO,,41.9348656233, 8.70148853139
31541,ALATA,20167,ALATA,,41.9750629665, 8.77513294931
31542,APPIETTO,20167,APPIETTO,,41.9750629665, 8.77513294931
31543,ARRO,20151,ARRO,,42.0685003984, 8.81211774694
31544,CALCATOGGIO,20111,CALCATOGGIO,,42.0444832828, 8.74672877779
31545,CANNELLE,20151,CANNELLE,,42.0685003984, 8.81211774694
31546,CARBINI,20170,CARBINI,,41.663555071, 9.15818579459
31547,CASAGLIONE,20111,CASAGLIONE,,42.0444832828, 8.74672877779
31548,CAURO,20117,CAURO,,41.9372935669, 8.91884221363
31549,CIAMANNACCE,20134,CIAMANNACCE,,41.9757035744, 9.1524895794
31550,COGNOCOLI MONTICCHI,20166,COGNOCOLI MONTICCHI,MARATO,41.8437560104, 8.85889610104
31551,EVISA,20126,EVISA,,42.2751546292, 8.82859750608
31552,FIGARI,20114,FIGARI,,41.5160057519, 9.12021159495
31553,FORCIOLO,20190,FORCIOLO,,41.8574694236, 8.99242736054
31554,GRANACE,20100,GRANACE,,41.5806968547, 8.93943169099
31555,LEVIE,20170,LEVIE,,41.663555071, 9.15818579459
31555,MURZO,20160,MURZO,,42.1658822701, 8.82370475032
31555,ORTO,20125,ORTO,,42.1964321132, 8.92767106471
31555,PALNECA,20134,PALNECA,,41.9757035744, 9.1524895794
31555,PETRETO BICCHISANO,20140,PETRETO BICCHISANO,,41.7771465438, 8.95137239938
31555,POGGIOLO,20125,POGGIOLO,,42.1964321132, 8.92767106471
31556,PROPRIANO,20110,PROPRIANO,,41.6455084953, 8.89371494323
31557,QUASQUARA,20142,QUASQUARA,,41.9026734548, 9.00649807358
31558,RENNO,20160,RENNO,,42.1658822701, 8.82370475032
31559,ROSAZIA,20121,ROSAZIA,,42.1272719035, 8.95083209288
31560,SALICE,20121,SALICE,,42.1272719035, 8.95083209288
31561,SARI D ORCINO,20151,SARI D ORCINO,,42.0685003984, 8.81211774694
31562,SANT ANDREA D ORCINO,20151,SANT ANDREA D ORCINO,,42.0685003984, 8.81211774694
31563,TAVACO,20167,TAVACO,,41.9750629665, 8.77513294931
31564,TOLLA,20117,TOLLA,,41.9372935669, 8.91884221363
31565,VICO,20160,VICO,,42.1658822701, 8.82370475032
31566,ALBERTACCE,20224,ALBERTACCE,VERGIO,42.3286262979, 8.98251417824
31567,BORGO,20290,BORGO,,42.532413301, 9.42098474839
31568,BUSTANICO,20212,BUSTANICO,,42.2873324023, 9.28198985097
31569,CALACUCCIA,20224,CALACUCCIA,,42.3286262979, 8.98251417824
31570,CALVI,20260,CALVI,,42.4957918886, 8.79984001369
31571,CAMPILE,20290,CAMPILE,,42.532413301, 9.42098474839
31572,CARCHETO BRUSTICO,20229,CARCHETO BRUSTICO,,42.3753347124, 9.37328839159
31573,CASTELLARE DI CASINCA,20213,CASTELLARE DI CASINCA,,42.4502169346, 9.47301730801
31574,CASTIGLIONE,20218,CASTIGLIONE,,42.4947584139, 9.16559153423
31575,CASTIRLA,20236,CASTIRLA,,42.3752519871, 9.15942302041
31576,CATERI,20225,CATERI,,42.5548622449, 8.91822255191
31577,CENTURI,20238,CENTURI,,42.948308645, 9.37005973
31578,BEULOTTE ST LAURENT,70310,BEULOTTE ST LAURENT,,47.8636608805, 6.5903909277
31579,BOREY,70110,BOREY,,47.5606005441, 6.44969851367
31580,BOUGEY,70500,BOUGEY,,47.8418489668, 5.8916124162
31581,BOUHANS ET FEURG,70100,BOUHANS ET FEURG,,47.4450284828, 5.5835389303
31582,BOUHANS LES LURE,70200,BOUHANS LES LURE,,47.6775063744, 6.50353320831
31583,BOULOT,70190,BOULOT,,47.4343544936, 6.05247846774
31584,BOURBEVELLE,70500,BOURBEVELLE,,47.8418489668, 5.8916124162
31585,BREVILLIERS,70400,BREVILLIERS,,47.6008561434, 6.6927201573
31586,BRIAUCOURT,70800,BRIAUCOURT,,47.8604600248, 6.24651419219
31587,BROTTE LES RAY,70180,BROTTE LES RAY,,47.5818626565, 5.68358406763
31588,BUSSIERES,70190,BUSSIERES,,47.4343544936, 6.05247846774
31589,CALMOUTIER,70240,CALMOUTIER,,47.6867941228, 6.30222292395
31590,CEMBOING,70500,CEMBOING,,47.8418489668, 5.8916124162
31591,CHAMBORNAY LES PIN,70150,CHAMBORNAY LES PIN,,47.3218065084, 5.78836351199
31592,CHAMPEY,70400,CHAMPEY,,47.6008561434, 6.6927201573
31593,CHANTES,70360,CHANTES,,47.6495593751, 5.96829724146
32001,CHARIEZ,70000,CHARIEZ,,47.6011380255, 6.15589374132
32002,CHASSEY LES MONTBOZON,70230,CHASSEY LES MONTBOZON,,47.4966875875, 6.24277918181
32003,CHEMILLY,70360,CHEMILLY,,47.6495593751, 5.96829724146
32004,CIREY,70190,CIREY,,47.4343544936, 6.05247846774
32005,CITERS,70300,CITERS,,47.7890044544, 6.35705399626
32007,CITEY,70700,CITEY,,47.4220455151, 5.83192580295
32008,COGNIERES,70230,COGNIERES,,47.4966875875, 6.24277918181
32009,COLOMBIER,70000,COLOMBIER,,47.6011380255, 6.15589374132
32010,COLOMBOTTE,70240,COLOMBOTTE,,47.6867941228, 6.30222292395
32012,CONFLANS SUR LANTERNE,70800,CONFLANS SUR LANTERNE,,47.8604600248, 6.24651419219
32013,CONFRACOURT,70120,CONFRACOURT,,47.6952639398, 5.81680839597
32014,CORRE,70500,CORRE,,47.8418489668, 5.8916124162
32015,CRESANCEY,70100,CRESANCEY,,47.4450284828, 5.5835389303
32016,CROMARY,70190,CROMARY,,47.4343544936, 6.05247846774
32017,CUBRY LES FAVERNEY,70160,CUBRY LES FAVERNEY,,47.7821357866, 6.09657961176
32018,LA DEMIE,70000,LA DEMIE,,47.6011380255, 6.15589374132
32019,ECHENANS SOUS MONT VAUDOIS,70400,ECHENANS SOUS MONT VAUDOIS,,47.6008561434, 6.6927201573
32020,ECROMAGNY,70270,ECROMAGNY,,47.7708435276, 6.60585361719
32021,ECUELLE,70600,ECUELLE,,47.6194548362, 5.54979434525
32022,EHUNS,70300,EHUNS,,47.7890044544, 6.35705399626
32023,ERREVET,70400,ERREVET,,47.6008561434, 6.6927201573
32024,ESSERTENNE ET CECEY,70100,ESSERTENNE ET CECEY,,47.4450284828, 5.5835389303
32025,ETUZ,70150,ETUZ,,47.3218065084, 5.78836351199
32026,FAHY LES AUTREY,70100,FAHY LES AUTREY,,47.4450284828, 5.5835389303
